poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
50826,1704,ABC/Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,Live Phone,,1/15/18,1/18/18,,"",,80328,515,lv,,lv,,1/24/18 15:14,"",http://www.langerresearch.com/wp-content/uploads/1194a32018Midterms.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,54.0,40.0,
50820,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/14/18,1/18/18,,"",,80282,1261,rv,,rv,TRUE,1/19/18 14:38,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.5,35.6,3.8
50820,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/14/18,1/18/18,,"",,80285,1570,a,,a,TRUE,1/19/18 14:39,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.3,30.7,3.2
50823,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone,,1/14/18,1/18/18,,"",,80292,1005,a,,a,,1/21/18 10:32,"",http://cdn.cnn.com/cnn/2018/images/01/21/democrats.2018.poll.cnn.pdf,538|Huffpost,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,51.0,41.0,
50823,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone,,1/14/18,1/18/18,,"",,80293,913,rv,,rv,,1/21/18 10:32,"",http://cdn.cnn.com/cnn/2018/images/01/21/democrats.2018.poll.cnn.pdf,538|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,49.0,44.0,
50816,1292,Hart Research Associates/Public Opinion Strategies,"132,276",NBC News | Wall Street Journal,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,1/13/18,1/17/18,,"",,80296,765,rv,,rv,,1/21/18 12:43,"",https://www.scribd.com/document/369546604/18033-NBCWSJ-January-Poll-1-19-18-Release,538|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,49.0,43.0,
50821,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/13/18,1/17/18,,"",,80283,1258,rv,,rv,TRUE,1/19/18 14:38,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.3,35.2,4.1
50821,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/13/18,1/17/18,,"",,80286,1571,a,,a,TRUE,1/19/18 14:39,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,36.8,29.9,3.7
57765,241,Ipsos,"","",Ipsos,154,Ipsos,B-,Online,,1/16/18,1/16/18,,"",,93810,1007,a,,a,,3/26/19 22:02,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2018-01/president_trumps_first_year_in_office_-_topline_-_1.22.2018.pdf,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.0,30.0,
50806,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/14/18,1/16/18,,"",,80257,1309,rv,,rv,,1/17/18 10:19,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gcv50vr08k/econTabReport.pdf,538|Huffpost|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.0,36.0,
50807,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,1/12/18,1/16/18,,"",,80265,1212,rv,,rv,,1/18/18 12:15,"",https://poll.qu.edu/images/polling/us/us01182018_udfn34.pdf/,538|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,50.0,39.0,
50822,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/12/18,1/16/18,,"",,80284,1309,rv,,rv,TRUE,1/19/18 14:39,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.3,37.0,3.7
50822,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/12/18,1/16/18,,"",,80287,1640,a,,a,TRUE,1/19/18 14:39,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,36.8,31.6,3.5
50805,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/11/18,1/16/18,,"",,80254,1993,rv,,rv,,1/17/18 09:32,"",https://morningconsult.com/wp-content/uploads/2018/01/180108_crosstabs_POLITICO_v1_AP-1.pdf,538|Huffpost,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.0,38.0,
50798,573,Zogby,"","",Zogby Analytics,395,Zogby Interactive/JZ Analytics,B-,Online,,1/12/18,1/15/18,,"",,82757,847,lv,,lv,,5/14/18 16:55,"",https://www.zogbyanalytics.com/news/849-the-zogby-poll-since-january-democrats-are-losing-support-in-the-congressional-generic-democrats-lose-big-among-millennials-and-african-americans-voters-remain-steady-in-their-support-for-republicans,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.0,34.0,
50800,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/11/18,1/15/18,,"",,80244,1299,rv,,rv,TRUE,1/16/18 13:19,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.1,35.1,3.8
50800,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/11/18,1/15/18,,"",,80248,1641,a,,a,TRUE,1/16/18 13:20,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,37.0,29.9,3.7
50812,370,Pew,"","",Pew Research Center,253,Pew Research Center,B/C,Live Phone,,1/10/18,1/15/18,,"",,80267,1215,rv,,rv,,1/18/18 16:01,"",http://assets.pewresearch.org/wp-content/uploads/sites/5/2018/01/18151440/1-18-2018-Political-report-topline-for-release-FOR-STITCH.pdf,538|Huffpost|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,53.0,39.0,
50818,1610,USC Dornsife,300,LA Times,University of Southern California Dornsife,343,USC Dornsife/Los Angeles Times,B/C,Online,,12/15/17,1/15/18,,"",,80302,3569,a,,a,,1/22/18 16:51,"",https://drive.google.com/file/d/1jwjRYzdaV4dNIjclxCA45RZlKcbZ0UF_/view,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,51.0,40.0,
50801,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/10/18,1/14/18,,"",,80245,1253,rv,,rv,TRUE,1/16/18 13:19,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.0,35.2,3.9
50801,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/10/18,1/14/18,,"",,80249,1557,a,,a,TRUE,1/16/18 13:21,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,36.8,30.4,3.9
50802,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/9/18,1/13/18,,"",,80246,1354,rv,,rv,TRUE,1/16/18 13:20,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.9,35.9,3.7
50802,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/9/18,1/13/18,,"",,80250,1673,a,,a,TRUE,1/16/18 13:21,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,36.5,30.7,3.9
50803,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/8/18,1/12/18,,"",,80247,1409,rv,,rv,TRUE,1/16/18 13:20,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.6,36.1,3.3
50803,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/8/18,1/12/18,,"",,80251,1728,a,,a,TRUE,1/16/18 13:21,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,38.7,31.3,3.4
50787,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,,1/8/18,1/11/18,,"",,80216,600,rv,,rv,,1/12/18 14:36,"",http://www.emerson.edu/communication-studies/emerson-college-polling-society/latest-polls,538|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.2,40.3,
50791,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/7/18,1/11/18,,"",,80217,1324,rv,,rv,TRUE,1/12/18 15:16,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.3,33.4,3.7
50791,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/7/18,1/11/18,,"",,80220,1614,a,,a,TRUE,1/12/18 15:17,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,39.3,29.5,3.7
50843,187,Greenberg Quinlan Rosner,"471,786",Democracy Corps | Women's Voices Women Vote Action Fund,GQR,126,GQR Research (GQRR),B,Live Phone,,1/6/18,1/11/18,,"",,80335,1000,rv,,rv,,1/24/18 16:30,"",http://www.democracycorps.com/attachments/article/1079/Dcor_WV_RAE%20Panel_Wave%203_Deck_1.24.18_for%20release.pdf,538,false,DEM,8273,2018,U.S. House,,Generic,11/6/18,general,false,49.0,38.0,
50843,187,Greenberg Quinlan Rosner,"471,786",Democracy Corps | Women's Voices Women Vote Action Fund,GQR,126,GQR Research (GQRR),B,Live Phone,,1/6/18,1/11/18,,"",,80346,720,lv,,lv,,1/26/18 10:18,"",http://www.democracycorps.com/attachments/article/1079/Dcorp%20National%20Phone%20Pre-Test%20011118%20FQ_for%20release.pdf,538,false,DEM,8273,2018,U.S. House,,Generic,11/6/18,general,false,48.0,40.0,
50796,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,1/5/18,1/11/18,,"",,80232,1000,lv,,lv,,1/15/18 22:01,"",http://mclaughlinonline.com/2018/01/15/monthly-national-survey-results-january/,538,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.0,42.0,
50810,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,Live Phone,,1/8/18,1/10/18,,"",,80263,1092,rv,,rv,,1/18/18 10:39,"",http://maristpoll.marist.edu/wp-content/misc/usapolls/us180108_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_January%202018.pdf#page=3,538|Huffpost|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.0,40.0,
50792,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/6/18,1/10/18,,"",,80218,1320,rv,,rv,TRUE,1/12/18 15:17,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.0,34.7,3.7
50792,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/6/18,1/10/18,,"",,80221,1584,a,,a,TRUE,1/12/18 15:17,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,39.5,31.1,3.6
50781,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/8/18,1/9/18,,"",,80205,1312,rv,,rv,,1/10/18 12:32,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wtt95as3fo/econTabReport.pdf,538|Huffpost|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.0,37.0,
50782,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,1/5/18,1/9/18,,"",,80209,1106,rv,,rv,,1/11/18 12:17,"",https://poll.qu.edu/poll-release-legacy?releaseid=2512,538|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,52.0,35.0,
50793,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/5/18,1/9/18,,"",,80219,1369,rv,,rv,TRUE,1/12/18 15:17,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.1,34.8,4.0
50793,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/5/18,1/9/18,,"",,80222,1622,a,,a,TRUE,1/12/18 15:18,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,39.4,31.3,4.0
50776,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/4/18,1/8/18,,"",,80196,1345,rv,,rv,TRUE,1/10/18 12:05,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.9,33.5,4.5
50776,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/4/18,1/8/18,,"",,80200,1581,a,,a,TRUE,1/10/18 12:07,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,39.5,30.4,4.2
50777,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/3/18,1/7/18,,"",,80197,1336,rv,,rv,TRUE,1/10/18 12:06,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.1,34.2,5.1
50777,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/3/18,1/7/18,,"",,80201,1553,a,,a,TRUE,1/10/18 12:07,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,37.3,31.1,4.7
50778,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/2/18,1/6/18,,"",,80198,1383,rv,,rv,TRUE,1/10/18 12:06,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.2,34.9,4.9
50778,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/2/18,1/6/18,,"",,80202,1610,a,,a,TRUE,1/10/18 12:07,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,37.3,31.0,4.5
50770,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/4/18,1/5/18,,"",,80176,1988,rv,,rv,,1/10/18 09:21,"",https://morningconsult.com/wp-content/uploads/2018/01/180102_crosstabs_POLITICO_v1_AP-2.pdf,538|Huffpost,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.0,36.0,
50779,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/1/18,1/5/18,,"",,80195,1599,a,,a,TRUE,1/10/18 12:04,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,36.4,30.7,4.9
50779,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/1/18,1/5/18,,"",,80199,1355,rv,,rv,TRUE,1/10/18 12:06,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.2,34.6,5.3
50757,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/31/17,1/4/18,,"",,80149,1055,rv,,rv,TRUE,1/5/18 14:52,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.1,34.4,5.3
50757,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/31/17,1/4/18,,"",,80153,1259,a,,a,TRUE,1/5/18 14:53,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,35.9,30.5,4.8
50758,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/30/17,1/3/18,,"",,80150,786,rv,,rv,TRUE,1/5/18 14:52,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,39.6,35.2,5.5
50758,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/30/17,1/3/18,,"",,80154,948,a,,a,TRUE,1/5/18 14:53,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,34.8,30.8,5.1
50752,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/31/17,1/2/18,,"",,80143,1273,rv,,rv,,1/3/18 15:58,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,538|Huffpost|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.0,36.0,
50759,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/29/17,1/2/18,,"",,80151,508,rv,,rv,TRUE,1/5/18 14:52,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.0,33.9,5.2
50759,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/29/17,1/2/18,,"",,80155,625,a,,a,TRUE,1/5/18 14:53,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,36.0,29.8,5.0
50760,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/27/17,12/31/17,,"",,80152,1506,rv,,rv,TRUE,1/5/18 14:52,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,43.3,34.6,3.7
50760,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/27/17,12/31/17,,"",,80156,1819,a,,a,TRUE,1/5/18 14:53,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.2,30.3,3.5
50749,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/26/17,12/30/17,,"",,80130,1558,rv,,rv,TRUE,1/2/18 15:47,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.7,32.9,3.7
50749,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/26/17,12/30/17,,"",,80132,1897,a,,a,TRUE,1/2/18 15:47,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.3,28.4,3.6
50750,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/25/17,12/29/17,,"",,80131,1517,rv,,rv,TRUE,1/2/18 15:47,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.3,33.0,4.2
50750,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/25/17,12/29/17,,"",,80133,1839,a,,a,TRUE,1/2/18 15:47,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.1,29.1,3.8
50744,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/24/17,12/28/17,,"",,80116,1252,rv,,rv,TRUE,12/29/17 13:54,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.8,31.4,5.5
50744,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/24/17,12/28/17,,"",,80119,1519,a,,a,TRUE,12/29/17 13:55,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.7,27.9,5.2
50745,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/23/17,12/27/17,,"",,80117,1212,rv,,rv,TRUE,12/29/17 13:54,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.1,30.3,6.6
50745,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/23/17,12/27/17,,"",,80120,1455,a,,a,TRUE,12/29/17 13:55,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.9,26.8,6.6
50738,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/24/17,12/26/17,,"",,80110,1236,rv,,rv,,12/28/17 03:07,"",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h41dwa7h84/econTabReport.pdf,Huffpost|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.0,36.0,
50746,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/22/17,12/26/17,,"",,80118,1218,rv,,rv,TRUE,12/29/17 13:54,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.7,30.7,6.1
50746,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/22/17,12/26/17,,"",,80121,1458,a,,a,TRUE,12/29/17 13:55,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,42.0,27.1,6.2
50732,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/21/17,12/25/17,,"",,80098,1208,rv,,rv,TRUE,12/26/17 15:45,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.0,30.8,6.1
50732,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/21/17,12/25/17,,"",,80102,1435,a,,a,TRUE,12/26/17 15:46,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.1,27.3,6.2
50733,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/20/17,12/24/17,,"",,80099,1240,rv,,rv,TRUE,12/26/17 15:45,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,45.1,31.1,5.9
50733,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/20/17,12/24/17,,"",,80103,1479,a,,a,TRUE,12/26/17 15:46,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.5,27.0,6.0
50734,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/19/17,12/23/17,,"",,80100,1339,rv,,rv,TRUE,12/26/17 15:45,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.5,31.0,5.1
50734,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/19/17,12/23/17,,"",,80104,1637,a,,a,TRUE,12/26/17 15:47,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,41.0,26.7,4.8
50735,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/18/17,12/22/17,,"",,80101,1753,rv,,rv,TRUE,12/26/17 15:46,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,47.2,32.0,4.3
50735,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/18/17,12/22/17,,"",,80105,2248,a,,a,TRUE,12/26/17 15:47,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.5,27.6,4.2
50728,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/17/17,12/21/17,,"",,80077,1727,rv,,rv,TRUE,12/24/17 03:29,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.8,32.7,4.2
50728,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/17/17,12/21/17,,"",,80080,2233,a,,a,TRUE,12/24/17 03:30,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.3,28.0,4.1
50729,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/16/17,12/20/17,,"",,80078,1793,rv,,rv,TRUE,12/24/17 03:29,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.8,32.3,3.9
50729,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/16/17,12/20/17,,"",,80081,2323,a,,a,TRUE,12/24/17 03:31,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,40.2,27.5,4.0
50717,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/17/17,12/19/17,,"",,80065,1280,rv,,rv,,12/20/17 13:41,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,Huffpost|RCP,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,44.0,35.0,
50730,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/15/17,12/19/17,,"",,80079,1937,rv,,rv,TRUE,12/24/17 03:30,"",http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,46.1,31.7,3.8
50730,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/15/17,12/19/17,,"",,80082,2491,a,,a,TRUE,12/24/17 03:31,"",http://polling.reuters.com/#poll/TM1212Y17/,Reuters,false,,8273,2018,U.S. House,,Generic,11/6/18,general,false,39.3,27.1,3.9
