"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","fte_grade","methodology","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","source","internal","partisan","race_id","cycle","office_type","seat_number","seat_name","election_date","stage","nationwide_batch","ranked_choice_reallocated","party","answer","candidate_id","candidate_name","pct","cd_fips","st_fips","st_cd_fips"
79682,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"North Carolina","6/4/22","6/6/22",NA,NA,NA,159448,500,"lv",NA,"lv",NA,"8/11/22 11:25",NA,"https://www.termlimits.com/library/USTL%20NC01%20Toplines.pdf",NA,FALSE,NA,9281,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"DEM","Davis",30157,"Don Davis",45,"01","37","3701"
79682,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"North Carolina","6/4/22","6/6/22",NA,NA,NA,159448,500,"lv",NA,"lv",NA,"8/11/22 11:25",NA,"https://www.termlimits.com/library/USTL%20NC01%20Toplines.pdf",NA,FALSE,NA,9281,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"REP","Smith",30158,"Sandy Smith",39,"01","37","3701"
79690,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Oregon","6/4/22","6/6/22",NA,NA,NA,159435,500,"lv",NA,"lv",NA,"8/11/22 9:32",NA,"https://www.termlimits.com/library/USTL%20OR04%20Toplines.pdf",NA,FALSE,NA,9319,2022,"U.S. House",4,"District 4","11/8/22","general",FALSE,FALSE,"DEM","Hoyle",29881,"Val Hoyle",46,"04","41","4104"
79690,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Oregon","6/4/22","6/6/22",NA,NA,NA,159435,500,"lv",NA,"lv",NA,"8/11/22 9:32",NA,"https://www.termlimits.com/library/USTL%20OR04%20Toplines.pdf",NA,FALSE,NA,9319,2022,"U.S. House",4,"District 4","11/8/22","general",FALSE,FALSE,"REP","Skarlatos",29880,"Alek Skarlatos",45,"04","41","4104"
79701,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Pennsylvania","6/4/22","6/6/22",NA,NA,NA,159451,500,"lv",NA,"lv",NA,"8/11/22 11:36",NA,"https://www.termlimits.com/library/USTL%20PA17%20Toplines.pdf",NA,FALSE,NA,9337,2022,"U.S. House",17,"District 17","11/8/22","general",FALSE,FALSE,"DEM","Deluzio",29910,"Chris Deluzio",44,"17","42","4217"
79701,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Pennsylvania","6/4/22","6/6/22",NA,NA,NA,159451,500,"lv",NA,"lv",NA,"8/11/22 11:36",NA,"https://www.termlimits.com/library/USTL%20PA17%20Toplines.pdf",NA,FALSE,NA,9337,2022,"U.S. House",17,"District 17","11/8/22","general",FALSE,FALSE,"REP","Shaffer",29911,"Jeremy Shaffer",44,"17","42","4217"
79238,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-","IVR/Text","Wisconsin","6/1/22","6/2/22",30461,"Deb Baldus McGrath","DEM",157113,602,"v",NA,"v",NA,"6/25/22 9:52",NA,"https://drive.google.com/file/d/1JaxD7vclE2KZDhJK0nTISSd_DTbzYq1b/view",NA,TRUE,"DEM",9425,2022,"U.S. House",3,"District 3","11/8/22","general",FALSE,FALSE,"DEM","McGrath",30461,"Deb Baldus McGrath",38,"03","55","5503"
79238,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-","IVR/Text","Wisconsin","6/1/22","6/2/22",30461,"Deb Baldus McGrath","DEM",157113,602,"v",NA,"v",NA,"6/25/22 9:52",NA,"https://drive.google.com/file/d/1JaxD7vclE2KZDhJK0nTISSd_DTbzYq1b/view",NA,TRUE,"DEM",9425,2022,"U.S. House",3,"District 3","11/8/22","general",FALSE,FALSE,"REP","Van Orden",30034,"Derrick Van Orden",47,"03","55","5503"
79263,383,"PPP",973,"314 Action","Public Policy Polling",263,"Public Policy Polling","A-","IVR/Text","Oregon","6/1/22","6/2/22",NA,NA,NA,157555,572,"v",NA,"v",NA,"6/29/22 12:33",NA,"https://drive.google.com/file/d/1sBzUQED4fJLh5OxmGvlpa2bsGfQ0Xtx5/view",NA,FALSE,"DEM",9320,2022,"U.S. House",5,"District 5","11/8/22","general",FALSE,FALSE,"DEM","McLeod-Skinner",30197,"Jamie McLeod-Skinner",41,"05","41","4105"
79263,383,"PPP",973,"314 Action","Public Policy Polling",263,"Public Policy Polling","A-","IVR/Text","Oregon","6/1/22","6/2/22",NA,NA,NA,157555,572,"v",NA,"v",NA,"6/29/22 12:33",NA,"https://drive.google.com/file/d/1sBzUQED4fJLh5OxmGvlpa2bsGfQ0Xtx5/view",NA,FALSE,"DEM",9320,2022,"U.S. House",5,"District 5","11/8/22","general",FALSE,FALSE,"REP","Chavez-DeRemer",29882,"Lori Chavez-DeRemer",42,"05","41","4105"
79187,187,"Greenberg Quinlan Rosner",NA,NA,"GQR Research",126,"GQR Research (GQRR)","B","Live Phone","Ohio","5/23/22","5/31/22",29858,"Emilia Sykes","DEM",156766,500,"lv",NA,"lv",NA,"6/20/22 9:48",NA,"https://drive.google.com/file/d/1jSv88lrsW751_6FpV7LdA0KJRVuwE35K/view",NA,TRUE,"DEM",9307,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"DEM","Sykes",29858,"Emilia Sykes",47,"13","39","3913"
79187,187,"Greenberg Quinlan Rosner",NA,NA,"GQR Research",126,"GQR Research (GQRR)","B","Live Phone","Ohio","5/23/22","5/31/22",29858,"Emilia Sykes","DEM",156766,500,"lv",NA,"lv",NA,"6/20/22 9:48",NA,"https://drive.google.com/file/d/1jSv88lrsW751_6FpV7LdA0KJRVuwE35K/view",NA,TRUE,"DEM",9307,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"REP","Gilbert",29857,"Madison Gesiotto Gilbert",45,"13","39","3913"
79095,1166,"Target Insyght",NA,NA,"Target Insyght",330,"Target Insyght","C/D","Live Phone","Michigan","5/24/22","5/27/22",28803,"Carl J. Marlinga","DEM",156180,400,"lv",NA,"lv",NA,"6/7/22 10:05",NA,"https://www.macombdaily.com/2022/06/05/poll-marlinga-holds-big-lead-for-primary-narrow-margin-over-john-james/",NA,TRUE,"DEM",9204,2022,"U.S. House",10,"District 10","11/8/22","general",FALSE,FALSE,"DEM","Marlinga",28803,"Carl J. Marlinga",44,"10","26","2610"
79095,1166,"Target Insyght",NA,NA,"Target Insyght",330,"Target Insyght","C/D","Live Phone","Michigan","5/24/22","5/27/22",28803,"Carl J. Marlinga","DEM",156180,400,"lv",NA,"lv",NA,"6/7/22 10:05",NA,"https://www.macombdaily.com/2022/06/05/poll-marlinga-holds-big-lead-for-primary-narrow-margin-over-john-james/",NA,TRUE,"DEM",9204,2022,"U.S. House",10,"District 10","11/8/22","general",FALSE,FALSE,"REP","James",28802,"John James",40,"10","26","2610"
79054,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-",NA,"Michigan","5/25/22","5/26/22",29670,"Hillary Scholten","DEM",156012,676,"rv",NA,"rv",NA,"6/1/22 9:37",NA,"https://twitter.com/ercovey/status/1531988539768020995?s=20&t=H4oNCIMx9Q_eufJ4G-d7Uw",NA,TRUE,"DEM",9197,2022,"U.S. House",3,"District 3","11/8/22","general",FALSE,FALSE,"DEM","Scholten",29670,"Hillary Scholten",39,"03","26","2603"
79054,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-",NA,"Michigan","5/25/22","5/26/22",29670,"Hillary Scholten","DEM",156012,676,"rv",NA,"rv",NA,"6/1/22 9:37",NA,"https://twitter.com/ercovey/status/1531988539768020995?s=20&t=H4oNCIMx9Q_eufJ4G-d7Uw",NA,TRUE,"DEM",9197,2022,"U.S. House",3,"District 3","11/8/22","general",FALSE,FALSE,"REP","Meijer",29100,"Peter Meijer",37,"03","26","2603"
79054,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-",NA,"Michigan","5/25/22","5/26/22",29670,"Hillary Scholten","DEM",156013,676,"rv",NA,"rv",NA,"6/1/22 9:38",NA,"https://twitter.com/ercovey/status/1531988539768020995?s=20&t=H4oNCIMx9Q_eufJ4G-d7Uw",NA,TRUE,"DEM",9197,2022,"U.S. House",3,"District 3","11/8/22","general",FALSE,FALSE,"DEM","Scholten",29670,"Hillary Scholten",44,"03","26","2603"
79054,383,"PPP",NA,NA,"Public Policy Polling",263,"Public Policy Polling","A-",NA,"Michigan","5/25/22","5/26/22",29670,"Hillary Scholten","DEM",156013,676,"rv",NA,"rv",NA,"6/1/22 9:38",NA,"https://twitter.com/ercovey/status/1531988539768020995?s=20&t=H4oNCIMx9Q_eufJ4G-d7Uw",NA,TRUE,"DEM",9197,2022,"U.S. House",3,"District 3","11/8/22","general",FALSE,FALSE,"REP","Gibbs",30210,"John Gibbs",35,"03","26","2603"
79298,1388,"SEA Polling",NA,NA,"SEA Polling and Strategic Design",302,"SEA Polling & Strategic Design","B/C","Live Phone","Florida","5/23/22","5/26/22",30282,"Annette Taddeo","DEM",157625,400,"rv",NA,"rv",NA,"7/5/22 9:51",NA,"https://www.cbsnews.com/miami/news/taddeo-poll-claims-dead-heat-with-salazar/",NA,TRUE,"DEM,",9104,2022,"U.S. House",27,"District 27","11/8/22","general",FALSE,FALSE,"DEM","Taddeo",30282,"Annette Taddeo",45,"27","12","1227"
79298,1388,"SEA Polling",NA,NA,"SEA Polling and Strategic Design",302,"SEA Polling & Strategic Design","B/C","Live Phone","Florida","5/23/22","5/26/22",30282,"Annette Taddeo","DEM",157625,400,"rv",NA,"rv",NA,"7/5/22 9:51",NA,"https://www.cbsnews.com/miami/news/taddeo-poll-claims-dead-heat-with-salazar/",NA,TRUE,"DEM,",9104,2022,"U.S. House",27,"District 27","11/8/22","general",FALSE,FALSE,"REP","Salazar",29014,"Marìa Elvira Salazar",47,"27","12","1227"
79162,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Ohio","5/19/22","5/20/22",NA,NA,NA,159461,500,"lv",NA,"lv",NA,"8/11/22 11:57",NA,"https://www.termlimits.com/library/USTL%20OH13%20Toplines.pdf",NA,FALSE,NA,9307,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"DEM","Sykes",29858,"Emilia Sykes",37,"13","39","3913"
79162,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Ohio","5/19/22","5/20/22",NA,NA,NA,159461,500,"lv",NA,"lv",NA,"8/11/22 11:57",NA,"https://www.termlimits.com/library/USTL%20OH13%20Toplines.pdf",NA,FALSE,NA,9307,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"REP","Gilbert",29857,"Madison Gesiotto Gilbert",46,"13","39","3913"
79699,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Nebraska","5/19/22","5/20/22",NA,NA,NA,159449,500,"lv",NA,"lv",NA,"8/11/22 11:25",NA,"https://www.termlimits.com/library/2022%20Nebraska-2%20Poll%20Executive%20Summary.pdf",NA,FALSE,NA,9231,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Vargas",29588,"Tony Vargas",37,"02","31","3102"
79699,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Nebraska","5/19/22","5/20/22",NA,NA,NA,159449,500,"lv",NA,"lv",NA,"8/11/22 11:25",NA,"https://www.termlimits.com/library/2022%20Nebraska-2%20Poll%20Executive%20Summary.pdf",NA,FALSE,NA,9231,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Bacon",29141,"Don Bacon",52,"02","31","3102"
79712,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Indiana","5/19/22","5/20/22",NA,NA,NA,159466,500,"lv",NA,"lv",NA,"8/11/22 11:57",NA,"https://www.termlimits.com/library/USTL%20%20Toplines.pdf",NA,FALSE,NA,9141,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"DEM","Mrvan",29049,"Frank J. Mrvan",47,"01","18","1801"
79712,1554,"RMG Research",1054,"United States Term Limits","RMG Research",555,"RMG Research","B-",NA,"Indiana","5/19/22","5/20/22",NA,NA,NA,159466,500,"lv",NA,"lv",NA,"8/11/22 11:57",NA,"https://www.termlimits.com/library/USTL%20%20Toplines.pdf",NA,FALSE,NA,9141,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"REP","Green",30122,"Jennifer-Ruth Green",40,"01","18","1801"
79047,1555,"Survey 160",NA,NA,"Survey 160",557,"Survey 160",NA,"Text","North Carolina","5/18/22","5/20/22",29829,"Jasmine Beach-Ferrara","DEM",155973,308,"lv",NA,"lv",NA,"5/27/22 12:36",NA,"https://www.smokymountainnews.com/news/item/33688-first-poll-in-nc-11-predicts-tight-race-between-beach-ferrara-edwards",NA,TRUE,"DEM",9291,2022,"U.S. House",11,"District 11","11/8/22","general",FALSE,FALSE,"DEM","Beach-Ferrara",29829,"Jasmine Beach-Ferrara",40,"11","37","3711"
79047,1555,"Survey 160",NA,NA,"Survey 160",557,"Survey 160",NA,"Text","North Carolina","5/18/22","5/20/22",29829,"Jasmine Beach-Ferrara","DEM",155973,308,"lv",NA,"lv",NA,"5/27/22 12:36",NA,"https://www.smokymountainnews.com/news/item/33688-first-poll-in-nc-11-predicts-tight-race-between-beach-ferrara-edwards",NA,TRUE,"DEM",9291,2022,"U.S. House",11,"District 11","11/8/22","general",FALSE,FALSE,"REP","Edwards",30159,"Chuck Edwards",46,"11","37","3711"
79047,1555,"Survey 160",NA,NA,"Survey 160",557,"Survey 160",NA,"Text","North Carolina","5/18/22","5/20/22",29829,"Jasmine Beach-Ferrara","DEM",155973,308,"lv",NA,"lv",NA,"5/27/22 12:36",NA,"https://www.smokymountainnews.com/news/item/33688-first-poll-in-nc-11-predicts-tight-race-between-beach-ferrara-edwards",NA,TRUE,"DEM",9291,2022,"U.S. House",11,"District 11","11/8/22","general",FALSE,FALSE,"LIB","Coatney",29828,"David Adam Coatney",6,"11","37","3711"
79091,1359,"DCCC Targeting Team",451,"DCCC","DCCC Targeting and Analytics Department",68,"DCCC Targeting and Analytics Department","B/C","Live Phone/Text","North Carolina","5/18/22","5/19/22",NA,NA,NA,156174,429,"lv",NA,"lv",NA,"6/6/22 14:37",NA,"https://dccc.org/poll-wiley-nickel-leads-bo-hines-by-2-points-in-nc-13/",NA,TRUE,"DEM",9293,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"DEM","Nickel",29832,"Wiley Nickel",45,"13","37","3713"
79091,1359,"DCCC Targeting Team",451,"DCCC","DCCC Targeting and Analytics Department",68,"DCCC Targeting and Analytics Department","B/C","Live Phone/Text","North Carolina","5/18/22","5/19/22",NA,NA,NA,156174,429,"lv",NA,"lv",NA,"6/6/22 14:37",NA,"https://dccc.org/poll-wiley-nickel-leads-bo-hines-by-2-points-in-nc-13/",NA,TRUE,"DEM",9293,2022,"U.S. House",13,"District 13","11/8/22","general",FALSE,FALSE,"REP","Hines",30160,"Bo Hines",43,"13","37","3713"
79056,1347,"Cygnal Political",NA,NA,"Cygnal",67,"Cygnal","B+","Live Phone/Text/Online","Minnesota","5/14/22","5/15/22",29686,"Tyler Kistner","REP",156035,450,"lv",NA,"lv",NA,"6/1/22 10:18",NA,"https://alphanews.org/wp-content/uploads/2022/05/19379-Kistner-MN02-Memo.pdf",NA,TRUE,"REP",9210,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Craig",29111,"Angie Craig",42.9,"02","27","2702"
79056,1347,"Cygnal Political",NA,NA,"Cygnal",67,"Cygnal","B+","Live Phone/Text/Online","Minnesota","5/14/22","5/15/22",29686,"Tyler Kistner","REP",156035,450,"lv",NA,"lv",NA,"6/1/22 10:18",NA,"https://alphanews.org/wp-content/uploads/2022/05/19379-Kistner-MN02-Memo.pdf",NA,TRUE,"REP",9210,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Kistner",29686,"Tyler Kistner",38.2,"02","27","2702"
79056,1347,"Cygnal Political",NA,NA,"Cygnal",67,"Cygnal","B+","Live Phone/Text/Online","Minnesota","5/14/22","5/15/22",29686,"Tyler Kistner","REP",156035,450,"lv",NA,"lv",NA,"6/1/22 10:18",NA,"https://alphanews.org/wp-content/uploads/2022/05/19379-Kistner-MN02-Memo.pdf",NA,TRUE,"REP",9210,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"OTH","Overby",30211,"Paula M. Overby",4.4,"02","27","2702"
79131,1718,"Impact Research",NA,NA,"Impact Research",14,"ALG Research","B/C","Live Phone/Text","Ohio","5/9/22","5/15/22",29843,"Greg Landsman","DEM",156415,500,"lv",NA,"lv",NA,"6/10/22 9:15",NA,"https://drive.google.com/file/d/1IyWPuBovYuLr-3igGgdEdW8ugG8fBhqr/view",NA,TRUE,"DEM",9295,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"DEM","Landsman",29843,"Greg Landsman",47,"01","39","3901"
79131,1718,"Impact Research",NA,NA,"Impact Research",14,"ALG Research","B/C","Live Phone/Text","Ohio","5/9/22","5/15/22",29843,"Greg Landsman","DEM",156415,500,"lv",NA,"lv",NA,"6/10/22 9:15",NA,"https://drive.google.com/file/d/1IyWPuBovYuLr-3igGgdEdW8ugG8fBhqr/view",NA,TRUE,"DEM",9295,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"REP","Chabot",29183,"Steve Chabot",47,"01","39","3901"
79043,1699,"Fabrizio/Impact",42,"AARP","Fabrizio, Lee & Associates/Impact Research",694,"Fabrizio Lee & Associates/Impact Research",NA,"Live Phone/Text","Maine","5/10/22","5/13/22",NA,NA,NA,155968,250,"lv",NA,"lv",NA,"5/27/22 12:12","sample size approximate","https://states.aarp.org/maine/me-poll-voters-2022",NA,FALSE,NA,9176,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"DEM","Pingree",29095,"Chellie M. Pingree",57,"01","23","2301"
79043,1699,"Fabrizio/Impact",42,"AARP","Fabrizio, Lee & Associates/Impact Research",694,"Fabrizio Lee & Associates/Impact Research",NA,"Live Phone/Text","Maine","5/10/22","5/13/22",NA,NA,NA,155968,250,"lv",NA,"lv",NA,"5/27/22 12:12","sample size approximate","https://states.aarp.org/maine/me-poll-voters-2022",NA,FALSE,NA,9176,2022,"U.S. House",1,"District 1","11/8/22","general",FALSE,FALSE,"REP","Thelander",29639,"Edwin Thelander",33,"01","23","2301"
79043,1699,"Fabrizio/Impact",42,"AARP","Fabrizio, Lee & Associates/Impact Research",694,"Fabrizio Lee & Associates/Impact Research",NA,"Live Phone/Text","Maine","5/10/22","5/13/22",NA,NA,NA,155969,250,"lv",NA,"lv",NA,"5/27/22 12:12","sample size approximate","https://states.aarp.org/maine/me-poll-voters-2022",NA,FALSE,NA,9177,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Golden",29096,"Jared Forrest Golden",50,"02","23","2302"
79043,1699,"Fabrizio/Impact",42,"AARP","Fabrizio, Lee & Associates/Impact Research",694,"Fabrizio Lee & Associates/Impact Research",NA,"Live Phone/Text","Maine","5/10/22","5/13/22",NA,NA,NA,155969,250,"lv",NA,"lv",NA,"5/27/22 12:12","sample size approximate","https://states.aarp.org/maine/me-poll-voters-2022",NA,FALSE,NA,9177,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Poliquin",29640,"Bruce Poliquin",43,"02","23","2302"
79036,1359,"DCCC Targeting Team",451,"DCCC","DCCC Targeting and Analytics Department",68,"DCCC Targeting and Analytics Department","B/C","Live Phone/Text","Pennsylvania","5/9/22","5/10/22",NA,NA,NA,155896,494,"lv",NA,"lv",NA,"5/26/22 9:50",NA,"https://punchbowl.news/wp-content/uploads/PA-17-DCCC-Analytics-Memo-2022.05.06.pdf",NA,TRUE,"DEM",9337,2022,"U.S. House",17,"District 17","11/8/22","general",FALSE,FALSE,"DEM","Deluzio",29910,"Chris Deluzio",44,"17","42","4217"
79036,1359,"DCCC Targeting Team",451,"DCCC","DCCC Targeting and Analytics Department",68,"DCCC Targeting and Analytics Department","B/C","Live Phone/Text","Pennsylvania","5/9/22","5/10/22",NA,NA,NA,155896,494,"lv",NA,"lv",NA,"5/26/22 9:50",NA,"https://punchbowl.news/wp-content/uploads/PA-17-DCCC-Analytics-Memo-2022.05.06.pdf",NA,TRUE,"DEM",9337,2022,"U.S. House",17,"District 17","11/8/22","general",FALSE,FALSE,"REP","Shaffer",29911,"Jeremy Shaffer",41,"17","42","4217"
78939,1365,"Change Research",973,"314 Action","Change Research",48,"Change Research","B-","Online","Nebraska","5/6/22","5/10/22",NA,NA,NA,155432,564,"lv",NA,"lv",NA,"5/11/22 20:20",NA,"https://314action.org/wp-content/uploads/2022/05/NE-2-314-Action-Toplines-May-6-10-2022.pdf",NA,FALSE,"DEM",9231,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"DEM","Vargas",29588,"Tony Vargas",42,"02","31","3102"
78939,1365,"Change Research",973,"314 Action","Change Research",48,"Change Research","B-","Online","Nebraska","5/6/22","5/10/22",NA,NA,NA,155432,564,"lv",NA,"lv",NA,"5/11/22 20:20",NA,"https://314action.org/wp-content/uploads/2022/05/NE-2-314-Action-Toplines-May-6-10-2022.pdf",NA,FALSE,"DEM",9231,2022,"U.S. House",2,"District 2","11/8/22","general",FALSE,FALSE,"REP","Bacon",29141,"Don Bacon",39,"02","31","3102"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155355,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,FALSE,"REP","Palin",29782,"Sarah Palin",26,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155355,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,FALSE,"REP","Begich",30145,"Nick Begich",28,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155355,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,FALSE,"IND","Gross",29781,"Al Gross",35,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155355,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,FALSE,"REP","Sweeney",30140,"Tara M. Sweeney",11,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155356,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,TRUE,"REP","Palin",29782,"Sarah Palin",29,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155356,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,TRUE,"REP","Begich",30145,"Nick Begich",32,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155356,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,TRUE,"IND","Gross",29781,"Al Gross",39,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155357,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,TRUE,"REP","Begich",30145,"Nick Begich",55,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155357,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,TRUE,"IND","Gross",29781,"Al Gross",45,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155358,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,FALSE,"REP","Palin",29782,"Sarah Palin",28,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155358,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,FALSE,"REP","Begich",30145,"Nick Begich",29,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155358,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,FALSE,"IND","Gross",29781,"Al Gross",27,"01","02","0201"
78927,1334,"Alaska Survey Research",NA,NA,"Alaska Survey Research",155,"Alaska Survey Research","B/C","Online","Alaska","5/6/22","5/9/22",NA,NA,NA,155358,605,"lv",NA,"lv",NA,"5/10/22 21:01",NA,"https://twitter.com/IvanMoore1/status/1524148563093065728",NA,FALSE,NA,9496,2022,"U.S. House",1,"District 1","8/16/22","general",FALSE,FALSE,"DEM","Constant",30146,"Christopher Constant",17,"01","02","0201"
